"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.872900042E1,4.507414997E-5,1.952991122E-3,-3.598099574E-4
7.873894442E1,1.237637829E-3,-1.130262669E-2,-2.387008164E-3
7.874888942E1,3.464306705E-3,-5.335547961E-3,-2.684483072E-3
7.875883342E1,2.518352121E-3,-8.604045026E-3,-1.732403180E-3
7.876877742E1,9.099079296E-3,-1.007090975E-2,-5.158669315E-3
7.877872242E1,1.695407182E-2,-3.816476325E-3,-5.056670401E-3
7.878866642E1,1.402850635E-2,-4.118913785E-3,-2.047125483E-3
7.879861042E1,1.084815897E-2,-2.651778283E-3,-4.867945798E-3
7.880855442E1,5.925179925E-3,-1.122618467E-2,-6.332700141E-3
7.881849942E1,7.166745607E-3,4.152772017E-3,-3.675930435E-3
7.882844342E1,-6.782975979E-3,-4.304300528E-4,9.080749005E-4
7.883838742E1,-1.045361068E-2,9.506852366E-4,-7.683851290E-4
7.884833142E1,-6.683668122E-3,-2.088228241E-2,-9.332265705E-3
7.885827642E1,1.744969981E-3,1.363334991E-2,-6.525826640E-3
7.886822042E1,-7.156673353E-3,1.368245296E-2,1.289549284E-3
7.887816442E1,-5.637606140E-3,-2.039517974E-3,4.394678399E-4
7.888810942E1,-4.199526738E-3,-1.116148382E-2,-7.906300016E-3
7.889805342E1,9.526242502E-4,-4.977623466E-3,-9.336683899E-3
7.890799742E1,-4.806672223E-3,-1.367177442E-2,-3.189152107E-3
7.891794142E1,-6.143845618E-3,3.028109204E-3,-1.966494834E-3
7.892788642E1,-4.836163018E-3,-5.578607321E-3,-1.592461718E-3
7.893783042E1,2.013487043E-3,1.150934491E-3,-3.762938082E-3
7.894777442E1,3.245254047E-4,-1.150485687E-2,-1.908876700E-3
7.895771942E1,-3.785490990E-4,-6.162023172E-3,-1.627913211E-3
7.896766342E1,-3.648884129E-3,6.578379311E-3,-2.349409973E-3
7.897760742E1,-7.774120662E-3,4.004700109E-3,-2.176570706E-3
7.898755142E1,-7.263845298E-3,4.073225427E-3,-1.608549850E-3
7.899749642E1,-8.604479954E-3,6.560351700E-3,-2.925216686E-3
7.900744042E1,-7.021774072E-3,6.496950053E-3,-3.592465073E-4
7.901738442E1,-1.495399885E-2,-1.820712350E-5,2.588340081E-3
7.902732842E1,-7.710793987E-3,1.077881199E-3,-1.793573610E-4
7.903727342E1,-9.887928143E-3,-9.928696789E-3,-3.147450276E-3
7.904721742E1,-3.420245368E-3,6.940742955E-3,-4.964116961E-3
7.905716142E1,-7.133757230E-3,-1.654247753E-2,-5.078366958E-3
7.906710642E1,-5.125496536E-4,4.796903580E-3,-3.501086030E-3
7.907705042E1,-4.783993587E-3,-1.322896872E-2,-7.910748012E-3
7.908699442E1,-8.542896248E-4,5.313285626E-3,-7.534866221E-3
7.909693842E1,-6.430149544E-3,-1.312810928E-4,-5.074638408E-3
7.910688342E1,-5.761093460E-3,2.324310318E-2,4.110462964E-3
7.911682742E1,-1.161578763E-2,-6.808703765E-4,3.094999585E-3
7.912677142E1,-1.004372258E-2,4.182328004E-3,-1.523454441E-3
7.913671542E1,-3.352263942E-3,-1.820846647E-2,-6.557893939E-3
7.914666042E1,-1.870975830E-4,-4.343249835E-3,-5.581312813E-3
7.915660442E1,3.436706029E-4,-9.727361612E-3,-9.452821687E-4
7.916654842E1,1.815151889E-3,-8.269080427E-4,-3.621398937E-3
7.917649342E1,-5.069386214E-3,-1.022333838E-2,5.349703133E-5
7.918643742E1,-2.320260275E-3,-6.070143543E-3,-2.829531673E-3
7.919638142E1,4.036212340E-4,-7.332482375E-3,-4.537150264E-3
7.920632542E1,-5.522178952E-3,-1.073493622E-2,-2.488114405E-3
7.921627042E1,-4.577022512E-3,-4.821653478E-3,-2.581058536E-3
7.922621442E1,-4.138133954E-3,2.771817613E-3,-1.924589509E-3
7.923615842E1,-1.791089773E-3,3.600859549E-3,-4.032215104E-3
7.924610242E1,-1.754547469E-3,-9.298477322E-3,1.776171848E-4
7.925604742E1,1.394906547E-3,-2.341501415E-3,-6.055777427E-3
7.926599142E1,-2.294064499E-3,-1.623283885E-2,-7.008219138E-3
7.927593542E1,1.108390279E-3,3.226079047E-3,-1.530096633E-3
7.928588042E1,-3.250026144E-3,-1.496409904E-2,-3.472026205E-3
7.929582442E1,-1.231882721E-3,6.074341014E-3,-3.201751970E-4
7.930576842E1,-8.527472615E-3,-1.891019754E-2,-3.570845351E-3
7.931571242E1,-1.296724193E-3,-1.442523906E-3,-2.575355582E-3
7.932565742E1,-2.735698130E-3,-6.772334687E-3,-4.050089512E-3
7.933560142E1,2.024169546E-3,1.433082018E-2,8.232286200E-4
7.934554542E1,-1.943331677E-3,6.032392383E-3,3.604260273E-3
7.935548942E1,-1.444255468E-3,5.028646905E-3,-3.027809784E-3
7.936543442E1,-8.003832772E-5,7.209809497E-3,-3.228143789E-3
7.937537842E1,-2.055038698E-3,-5.531817675E-3,-5.442029797E-3
7.938532242E1,3.887200728E-4,9.217224084E-3,-5.288443062E-3
7.939526742E1,-5.756104365E-4,-9.957801551E-3,-2.739797812E-3
7.940521142E1,3.040472278E-3,1.149260812E-2,-3.310608212E-3
7.941515542E1,3.086012322E-3,1.214561611E-2,-1.974500250E-3
7.942509942E1,-1.033267006E-3,1.713124663E-2,-9.368536994E-4
7.943504492E1,-3.667932469E-3,-2.917828271E-3,-4.830128513E-3
7.944498892E1,5.919797346E-3,1.456812397E-2,-1.916004578E-3
7.945493292E1,8.800718933E-5,5.500426050E-4,-3.460904118E-3
7.946487692E1,1.150117954E-3,8.226261474E-3,-5.597103387E-3
7.947482192E1,-1.436077524E-3,9.076874703E-3,-5.502827466E-3
7.948476592E1,3.171611112E-3,2.156043239E-2,-1.270046458E-3
7.949470992E1,1.556403702E-3,1.157677360E-2,2.793937456E-3
7.950465492E1,2.089428948E-3,1.076326985E-2,-3.758754814E-3
7.951459892E1,-8.384501562E-4,2.713333583E-3,1.477019861E-3
7.952454292E1,2.527865581E-4,4.873597529E-3,-2.452619374E-4
7.953448692E1,2.108743414E-3,3.255194519E-3,-9.824249428E-4
7.954443192E1,3.070761915E-3,6.429053377E-3,2.027750015E-4
7.955437592E1,2.641460393E-3,6.394432392E-3,4.142921418E-3
7.956431992E1,-5.314481445E-3,1.831226237E-2,-4.129162990E-4
7.957426392E1,-1.428396907E-3,1.808509417E-2,1.390310004E-3
7.958420892E1,8.722245693E-4,1.083571231E-3,-2.715578768E-3
7.959415292E1,2.680244623E-3,1.748828916E-3,-3.250607755E-3
7.960409692E1,-9.412365034E-5,-2.808893099E-3,3.508324735E-4
7.961404192E1,-2.822531853E-3,4.000809975E-3,-1.444404479E-3
7.962398592E1,-2.628234215E-3,8.607800119E-3,1.074898057E-3
7.963392992E1,1.877834322E-3,1.298523787E-2,-4.242368974E-3
7.964387392E1,2.550408011E-3,9.033465758E-3,-1.341105672E-3
7.965381892E1,4.768706858E-4,8.722941391E-3,-9.288244881E-3
7.966376292E1,-2.196549438E-3,-1.116305590E-2,-5.072178785E-3
7.967370692E1,3.040556796E-3,1.984171337E-3,-1.828448614E-3
7.968365092E1,-1.915263943E-3,-6.989021320E-3,-1.120173838E-3
7.969359592E1,4.538842477E-4,4.533677828E-3,-8.847503923E-4
7.970353992E1,9.382322896E-4,-5.439017899E-3,-1.129571348E-3
7.971348392E1,3.160107415E-3,3.061260097E-3,-9.506067727E-4
7.972342892E1,3.248973284E-3,-1.088177413E-2,-4.807790741E-3
7.973337292E1,4.335809033E-3,-1.368962461E-3,-3.439724911E-3
7.974331692E1,5.110588856E-3,-7.165575400E-3,-8.057169616E-4
7.975326092E1,3.030127380E-3,3.152043326E-3,-2.252878621E-3
7.976320592E1,2.497831127E-3,-4.763050936E-3,2.851104364E-5
7.977314992E1,1.257064519E-3,-6.785188802E-3,1.238917466E-3
7.978309392E1,1.965482952E-3,-1.245343126E-2,-2.049302217E-3
7.979303792E1,2.511430765E-3,-7.381174713E-3,-3.777427599E-3
7.980298292E1,7.057289593E-3,-3.366396995E-3,7.142904215E-4
7.981292692E1,7.066078018E-3,2.110274509E-4,-2.781108487E-3
7.982287092E1,6.413367577E-3,1.242119912E-2,2.530520316E-3
7.983281492E1,1.328594051E-3,-3.076267894E-3,3.489790484E-3
7.984275992E1,1.579625066E-3,8.259155788E-3,2.139537595E-3
7.985270392E1,-3.222853411E-3,-2.251074091E-2,-3.569098189E-4
7.986264792E1,9.432619438E-3,9.060717188E-3,1.056397334E-3
7.987259292E1,5.460514687E-3,4.350044765E-4,4.112640861E-3
7.988253692E1,3.954122774E-3,1.248148736E-2,6.885845214E-4
7.989248092E1,3.088063095E-3,-5.263687111E-3,-4.856117070E-3
7.990242492E1,3.889389103E-3,6.584151182E-3,-1.375350868E-3
7.991236992E1,-3.245305270E-4,-1.062420197E-4,3.157615196E-3
7.992231392E1,-1.230733935E-3,1.493750885E-2,2.958270255E-3
7.993225792E1,-3.870725166E-3,1.194266486E-3,-4.015737213E-4
7.994220192E1,-2.388727851E-3,6.471797824E-3,-1.206520945E-3
7.995214692E1,6.480747834E-4,3.392917570E-3,-7.111728191E-4
7.996209092E1,-2.546291798E-4,8.125947788E-3,-9.689368308E-4
7.997203492E1,4.750769585E-4,1.316917595E-2,3.007695079E-3
7.998197992E1,-1.750568859E-3,3.967231605E-3,3.571031615E-3
7.999192392E1,-2.068816684E-3,8.236363064E-4,-2.757703885E-3
8.000186792E1,3.155324608E-3,-9.175296873E-3,-2.189025516E-3
8.001181192E1,5.649375264E-3,1.291269436E-2,-3.634323133E-3
8.002175692E1,-7.371170912E-3,3.358166665E-3,-2.027465263E-3
8.003170092E1,-2.412364352E-3,1.277084276E-2,-3.408920020E-5
8.004164492E1,-4.667052533E-3,-7.009256631E-3,1.612386201E-3
8.005158892E1,7.849708200E-4,-1.902113436E-3,2.993596718E-5
8.006153392E1,-1.533679664E-3,-7.858239114E-4,-1.674178056E-4
8.007147792E1,-2.348558046E-4,1.291986834E-2,3.853156697E-3
8.008142192E1,-1.481319312E-3,-6.476137787E-3,-3.872220404E-3
8.009136592E1,5.162734538E-3,2.852914855E-3,-4.781423602E-3
8.010131092E1,4.802966956E-3,-1.076286938E-2,-4.496528301E-3
8.011125492E1,3.600549884E-3,-6.460533477E-4,-3.488787916E-3
8.012119892E1,7.083439268E-4,-9.410596453E-3,-2.351054223E-3
8.013114392E1,4.592563957E-3,6.846936885E-3,-2.765974496E-3
8.014108792E1,1.537920907E-4,-6.133742630E-3,-2.225712640E-3
8.015103192E1,2.266477793E-3,2.556684893E-3,6.646988913E-5
8.016097592E1,3.916400485E-3,3.320991527E-3,-2.661610022E-3
8.017092092E1,1.349645900E-3,7.730919868E-3,-1.414718106E-3
8.018086492E1,2.951017814E-3,2.636905992E-3,6.342860870E-4
8.019080892E1,-1.820567995E-3,9.415377863E-4,-5.667996593E-4
8.020075292E1,-3.916279878E-3,8.928271011E-3,3.784680739E-3
8.021069792E1,-1.056965441E-2,1.334799803E-3,1.629384235E-3
8.022064192E1,-2.525519580E-3,7.202282548E-3,4.452225752E-3
8.023058592E1,1.691329526E-3,7.354348898E-3,1.076935325E-3
8.024053092E1,8.692414500E-3,1.449701749E-2,-5.000019446E-4
8.025047492E1,1.228905283E-3,-3.387441160E-3,-9.854959790E-4
8.026041892E1,1.101959031E-3,4.167796578E-3,-2.674361924E-3
8.027036292E1,-3.301577643E-3,2.120891120E-3,-2.056113444E-4
8.028030792E1,2.732798457E-4,1.294209436E-2,-3.952350933E-3
8.029025192E1,3.973827697E-4,1.644699252E-3,-2.701197751E-3
8.030019592E1,4.878125153E-3,1.252994314E-2,-4.681194667E-3
8.031013992E1,4.107672721E-3,-5.501732230E-4,-2.181818010E-3
8.032008492E1,1.308538718E-3,1.124817785E-2,-1.960195601E-3
8.033002892E1,9.207825642E-4,-6.961000618E-4,-1.246202039E-3
8.033997292E1,3.214030527E-3,1.221170928E-2,-5.014042370E-3
8.034991692E1,4.080356564E-3,-1.158158295E-3,-3.677668050E-3
8.035986192E1,4.494293593E-3,4.559813999E-3,-3.915395122E-3
8.036980592E1,4.615733866E-3,-9.272829629E-5,-1.457563601E-3
8.037974992E1,9.643162601E-3,5.858255550E-3,-1.196684781E-3
8.038969492E1,8.364312351E-3,1.074951724E-3,1.497102901E-3
8.039963892E1,8.487273939E-3,9.025605395E-3,1.774527598E-3
8.040958292E1,2.594231395E-3,1.357987616E-2,-1.446032897E-3
8.041952692E1,3.793495707E-4,-4.366014618E-3,-2.197185531E-3
8.042947192E1,2.497627866E-3,4.124143161E-3,-1.846347004E-4
8.043941592E1,2.083373489E-3,7.863573264E-4,-2.645626664E-4
8.044935992E1,6.043760106E-3,6.670079194E-3,1.100840047E-3
8.045930392E1,8.436203934E-4,7.240206003E-3,-1.508931164E-3
8.046924892E1,3.046587110E-3,5.864417180E-3,-4.846793599E-4
8.047919292E1,6.533477921E-3,-4.486790858E-3,-7.766543888E-3
8.048913692E1,6.044787820E-3,7.726999000E-3,-3.829295747E-4
8.049908092E1,-6.061804481E-3,-1.458467823E-2,2.260992303E-3
8.050902592E1,-1.276636962E-3,-4.697693512E-3,-1.550270244E-4
8.051896992E1,3.386968747E-4,-1.391586568E-2,-1.860233489E-3
8.052891392E1,8.433661424E-4,1.464954577E-3,-1.624810044E-3
8.053885892E1,-1.175125130E-3,-1.084921416E-3,7.419334725E-5
8.054880292E1,-1.512547955E-3,6.319198757E-3,1.996280625E-4
8.055874692E1,-8.646706119E-4,-5.329287611E-3,7.920558564E-4
8.056869092E1,1.828584122E-3,-3.136174520E-3,-3.131046891E-3
8.057863592E1,-1.644196454E-3,2.290249569E-3,-2.201967873E-4
8.058857992E1,-4.673455842E-4,-1.135205943E-2,-4.608553834E-3
8.059852392E1,4.239499103E-3,8.176262490E-4,-2.488959581E-4
8.060846792E1,3.764924128E-3,-4.885267001E-3,-3.684906289E-3
8.061841292E1,1.659056637E-3,-2.888484392E-3,-5.029034335E-3
8.062835692E1,2.657742007E-3,-1.976351719E-3,-1.804745058E-3
8.063830092E1,4.080750048E-3,7.383758202E-3,-2.247801749E-3
8.064824592E1,1.736635808E-3,-8.407987654E-3,-1.985480310E-3
8.065818992E1,5.658165086E-3,8.887270465E-3,-1.887805061E-3
8.066813392E1,-7.848204114E-4,-7.784383837E-3,-1.004967140E-3
8.067807792E1,6.868388038E-3,7.139339112E-3,3.666542470E-4
8.068802292E1,4.771415144E-3,2.587730298E-3,-1.241362421E-3
8.069796692E1,4.486303777E-3,6.899401080E-3,7.379464805E-4
8.070791092E1,1.950175734E-3,-3.340187017E-3,-2.392333234E-3
8.071785492E1,1.086593838E-3,7.476290688E-3,-2.306969604E-3
8.072779992E1,3.608074738E-3,-3.804327222E-3,-4.904084373E-3
8.073774392E1,5.269453395E-3,1.340485457E-2,-2.710425528E-3
8.074768792E1,2.555199899E-4,-7.908157073E-3,-3.450251650E-3
8.075763192E1,2.741287462E-3,1.294023637E-2,-2.559360815E-3
8.076757692E1,1.492797397E-3,-9.593716823E-5,-2.307692077E-3
8.077752092E1,3.657855792E-3,5.413254723E-3,-3.919451032E-3
8.078746492E1,2.172344597E-3,1.996685285E-3,-3.093338339E-3
8.079740892E1,2.581300680E-3,2.606459195E-3,-3.240205813E-3
8.080735392E1,-2.262722701E-3,9.075543843E-3,-2.381869126E-3
8.081729792E1,-2.565649804E-3,1.530183363E-3,-1.472947886E-3
8.082724192E1,1.981164794E-3,1.050530281E-2,-3.325975500E-3
8.083718692E1,-1.486866269E-3,-2.228200668E-3,-2.525271149E-3
8.084713092E1,1.607460668E-3,1.214354858E-2,-2.858698834E-3
8.085707492E1,-3.778776620E-3,1.178374514E-3,1.480873208E-3
8.086701892E1,1.730504679E-3,6.489783060E-3,-7.547810674E-5
8.087696392E1,-3.051334526E-3,-4.357213620E-4,-5.152761471E-3
8.088690792E1,-4.705423955E-3,6.681576371E-3,3.820862621E-4
8.089685192E1,-4.515388981E-3,-2.176644979E-3,-4.340544343E-3
8.090679592E1,-7.036603987E-3,1.031597704E-2,-1.886707963E-3
8.091674092E1,-4.820015747E-3,-4.855544306E-3,-3.729976946E-3
8.092668492E1,1.802999293E-3,1.176870614E-2,-4.559551366E-3
8.093662892E1,1.990967663E-3,-4.753864836E-3,-3.376449458E-3
8.094657292E1,1.677779946E-3,8.900428191E-3,-2.185750054E-3
8.095651792E1,-5.578044802E-4,-2.460710704E-3,-3.595642745E-3
8.096646192E1,-9.636702016E-4,3.848584369E-3,-2.001740737E-3
8.097640592E1,-2.964236774E-3,8.362829685E-4,-4.525884986E-3
8.098635092E1,-4.047078546E-3,6.634251215E-3,-3.353827633E-3
8.099629492E1,6.731334142E-4,2.828752622E-3,-2.605276415E-3
8.100623892E1,-9.199697524E-4,-2.611552831E-3,-4.282535054E-3
8.101618292E1,9.024736471E-3,1.088419557E-2,-4.066411871E-3
8.102612792E1,3.815327305E-3,3.164224327E-3,-4.297308158E-3
8.103607192E1,2.049290808E-3,6.902791094E-3,-1.793200150E-3
8.104601592E1,9.398178663E-4,6.582679227E-3,-5.585583858E-4
8.105595992E1,1.587278908E-3,1.161278877E-2,1.777755097E-3
8.106590492E1,3.484248649E-3,5.931733176E-3,1.335403882E-3
8.107584892E1,-2.053262200E-3,9.389847517E-3,2.852073871E-3
8.108579292E1,2.791560255E-3,1.921811840E-3,-5.186889321E-4
8.109573692E1,5.601942074E-3,1.541430224E-2,-1.700203866E-4
8.110568192E1,2.671932103E-3,5.600819830E-3,-1.771379029E-3
8.111562592E1,6.954618264E-3,1.798772067E-2,9.763613343E-4
8.112556992E1,2.683706814E-3,9.720468894E-3,3.172289580E-4
8.113551492E1,7.767868228E-4,1.683645323E-2,7.214345969E-4
8.114545892E1,-1.974790823E-3,6.857589353E-3,-4.688696936E-5
8.115540292E1,1.301876269E-3,1.808406413E-2,2.494554035E-3
8.116534692E1,1.903750701E-3,2.563960617E-3,-2.692686394E-5
8.117529192E1,3.393718507E-3,1.306095347E-2,-1.886301907E-3
8.118523592E1,2.320731059E-3,8.765008301E-3,9.084194899E-4
8.119517992E1,1.152455807E-4,1.256652828E-2,-2.752893604E-3
8.120512392E1,1.697962172E-3,1.026156265E-2,-1.070434228E-4
8.121506892E1,-1.611953601E-3,1.130321808E-2,2.772668377E-4
8.122501292E1,-2.105170861E-3,1.517758518E-2,6.109606475E-4
8.123495692E1,-1.522343606E-3,1.470656600E-2,-9.280643426E-4
8.124490092E1,5.744351074E-5,1.515770517E-2,-1.443119720E-3
8.125484592E1,-3.384703770E-3,3.494580276E-3,-1.743580215E-4
8.126478992E1,1.565579791E-3,1.031626761E-2,-5.855499767E-4
8.127473392E1,-2.167914528E-3,-2.536903601E-3,-1.948572695E-3
8.128467792E1,-1.442735549E-3,1.141885854E-2,-2.242319519E-3
8.129462292E1,5.579669960E-4,9.913033573E-4,-3.807160072E-3
8.130456692E1,7.859803736E-5,1.190067641E-2,-1.098459121E-3
8.131451092E1,-4.950700793E-3,3.222143278E-4,-1.384921372E-3
8.132445592E1,1.849387772E-4,1.850175112E-2,-1.966023119E-3
8.133439992E1,-1.081648283E-3,2.498628106E-3,-3.678915091E-4
8.134434392E1,-1.117867418E-3,1.007532142E-2,-3.324266523E-3
8.135428792E1,-9.141354822E-4,1.630703919E-3,-2.901889384E-3
8.136423292E1,2.473671688E-3,9.350408800E-3,-2.491143532E-4
8.137417692E1,-2.375304233E-3,3.807631787E-3,-3.224367974E-3
8.138412092E1,1.837816555E-3,1.017152146E-2,-2.374553122E-3
8.139406492E1,-9.901500307E-4,6.002001930E-3,-1.244917978E-3
8.140400992E1,-4.649749026E-4,9.137608111E-3,-1.897126203E-3
8.141395392E1,-1.004617661E-3,1.200278755E-2,-2.686331281E-3
8.142389792E1,-6.280466914E-4,6.758224219E-3,-2.551308833E-3
8.143384079E1,2.936610486E-3,1.478581969E-2,-2.402985701E-3
8.144378579E1,-3.137774765E-4,6.749731489E-3,-3.458396532E-3
8.145372979E1,4.036460537E-3,2.041870356E-2,-5.046877544E-3
8.146367379E1,-3.338232636E-5,8.473093621E-3,-4.864184652E-3
8.147361879E1,3.839237150E-3,1.622424088E-2,-4.656143952E-3
8.148356279E1,1.858910546E-3,6.135122385E-3,-5.953636020E-3
8.149350679E1,2.479416085E-3,1.706770249E-2,-4.890785553E-3
8.150345079E1,1.119868830E-5,9.087273851E-3,-3.585836617E-3
8.151339579E1,6.336934865E-3,1.868708432E-2,-5.611828528E-3
8.152333979E1,7.462386508E-3,6.698332261E-3,-2.880224260E-3
8.153328379E1,1.104401518E-2,1.584521867E-2,-2.864402020E-3
8.154322779E1,8.206683211E-3,5.603766534E-3,-1.448931871E-3
8.155317279E1,1.060837880E-2,1.910839602E-2,-3.521779785E-3
8.156311679E1,1.006509364E-2,6.840811577E-3,-5.910368636E-3
8.157306079E1,1.016190648E-2,1.334442385E-2,-2.657866105E-3
8.158300479E1,1.042689011E-2,6.985859945E-3,-2.357993973E-3
8.159294979E1,9.064786136E-3,1.287218090E-2,-3.919859417E-3
8.160289379E1,7.441856433E-3,7.102175616E-3,-2.457784023E-3
8.161283779E1,6.986294873E-3,9.478720836E-3,-2.624152228E-3
8.162278179E1,8.994851261E-3,1.009098161E-2,-3.942416981E-3
8.163272679E1,6.917004939E-3,4.803875927E-3,-5.055274349E-3
8.164267079E1,1.028803363E-2,1.855351031E-2,-4.080557264E-3
8.165261479E1,2.919461578E-3,6.008252036E-3,-1.293809852E-3
8.166255979E1,4.885407165E-3,9.871167131E-3,-2.199284500E-3
8.167250379E1,-2.082522027E-3,-1.139403321E-4,-2.894856036E-3
8.168244779E1,-1.020719763E-3,1.110048615E-3,-3.229348920E-3
8.169239179E1,-2.991864458E-3,-6.949914619E-3,-7.672018372E-3
8.170233679E1,1.452152384E-3,8.669259027E-3,-7.123141084E-3
8.171228079E1,3.826119471E-3,-1.350991894E-3,-5.333559588E-3
8.172222479E1,7.054936141E-3,1.205376256E-2,-3.769751405E-3
8.173216879E1,1.772566000E-3,5.869497545E-4,-3.408876713E-3
8.174211379E1,-1.366235781E-3,1.766463625E-3,-6.263252348E-3
8.175205779E1,-6.612967700E-4,-7.334456313E-4,-5.635279231E-3
8.176200179E1,-1.322825905E-3,1.195481978E-3,-4.401170649E-3
8.177194579E1,-1.634416170E-3,4.082515370E-4,-7.842773572E-3
8.178189079E1,-1.045324840E-3,1.508669695E-3,-4.626473878E-3
8.179183479E1,2.728034742E-4,2.707572421E-3,-6.975148339E-3
8.180177879E1,-1.105648931E-3,1.021262631E-2,-7.294727489E-3
8.181172379E1,2.606436377E-3,9.661638178E-3,-7.495325059E-3
8.182166779E1,-1.022120472E-3,1.835407107E-3,-8.521441370E-3
8.183161179E1,-2.246953081E-3,1.046518795E-2,-3.527403809E-3
8.184155579E1,-5.188946612E-3,7.502420340E-4,-5.778307561E-3
8.185150079E1,-5.235484336E-3,1.335228886E-2,-5.213810131E-3
8.186144479E1,-6.445358042E-3,6.607566960E-3,-4.136295058E-3
8.187138879E1,-3.501064610E-3,1.890410297E-2,-3.457848914E-3
8.188133279E1,-5.623603705E-3,1.844159677E-3,-2.832538914E-3
8.189127779E1,-2.028992400E-3,9.809796698E-3,-5.763346795E-3
8.190122179E1,-7.922202349E-4,8.483276702E-3,-6.616357248E-3
8.191116579E1,1.067604171E-3,1.398873609E-2,-7.138885092E-3
8.192110979E1,-1.355606131E-3,1.093701925E-2,-7.121041883E-3
8.193105479E1,-1.532648690E-3,2.147622034E-2,-5.339496303E-3
8.194099879E1,7.909629494E-5,1.176420413E-2,-6.262814160E-3
8.195094279E1,-2.577451523E-3,1.730258763E-2,-6.265399512E-3
8.196088779E1,-1.313781366E-3,7.921336219E-3,-5.197738297E-3
8.197083179E1,-1.129874960E-3,1.311676111E-2,-5.660594907E-3
8.198077579E1,-1.765305176E-3,7.983785123E-3,-5.232358817E-3
8.199071979E1,-6.599486805E-4,8.836827241E-3,-6.401284598E-3
8.200066479E1,-2.165324986E-4,1.523054391E-2,-8.740872145E-3
8.201060879E1,-1.652027946E-3,1.575619541E-2,-8.231282234E-3
8.202055279E1,1.269193366E-3,1.717939042E-2,-7.428605575E-3
8.203049679E1,-4.658192396E-3,1.233784202E-2,-6.442202255E-3
8.204044179E1,-4.186013713E-3,1.401137281E-2,-5.923151970E-3
8.205038579E1,-6.960215047E-3,9.209506214E-3,-7.839061320E-3
8.206032979E1,-2.830984071E-3,1.725358516E-2,-5.920520052E-3
8.207027379E1,-7.276589051E-3,2.845576499E-3,-8.806571364E-3
8.208021879E1,-1.169161871E-3,1.437466778E-2,-6.788960658E-3
8.209016279E1,-1.860077959E-3,5.182906985E-3,-7.952339947E-3
8.210010679E1,-2.626535948E-3,1.697378606E-2,-4.492627457E-3
8.211005179E1,-2.876790706E-3,4.486657213E-3,-6.398291327E-3
8.211999579E1,-1.362783369E-3,2.329203486E-2,-7.421744056E-3
8.212993979E1,-6.228473503E-3,4.227818456E-3,-5.517646205E-3
8.213988379E1,-4.151740577E-3,2.240655571E-2,-3.520541592E-3
8.214982879E1,-6.637820043E-3,4.783055279E-3,-4.655033816E-3
8.215977279E1,-3.270785324E-3,1.058262121E-2,-6.138148252E-3
8.216971679E1,-6.661063991E-3,7.643080782E-3,-5.440210458E-3
8.217966079E1,-5.453320220E-3,8.013525978E-3,-8.071679622E-3
8.218960579E1,-4.475263413E-3,6.349081174E-3,-9.579625912E-3
8.219954979E1,-4.260079470E-3,9.309451096E-3,-1.029521786E-2
8.220949379E1,-3.389809746E-3,9.900618345E-3,-1.150603034E-2
8.221943779E1,-1.048713364E-2,1.095416490E-2,-1.025807299E-2
8.222938279E1,-6.676602177E-3,1.525320485E-2,-1.060711965E-2
8.223932679E1,-1.234434173E-2,2.257777611E-3,-9.511228651E-3
8.224927079E1,-5.376210902E-3,1.918098889E-2,-1.081400085E-2
8.225921579E1,-8.070264012E-3,-3.772795433E-3,-9.236611426E-3
8.226915979E1,-5.209889729E-3,1.442369260E-2,-8.768975735E-3
8.227910379E1,-5.508696195E-3,-1.795756863E-3,-1.262150425E-2
8.228904779E1,5.602720194E-4,1.464360673E-2,-8.419066668E-3
8.229899279E1,-1.417375170E-4,5.487126764E-3,-1.014506072E-2
