"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.618720804E1,5.021559201E-1,-6.604599649E-1,-2.267830896E-1
8.619715204E1,4.548730320E-1,-6.286160284E-1,-3.263845611E-1
8.620709604E1,5.158691757E-1,-4.360597618E-1,-2.644344807E-1
8.621704004E1,5.206634174E-1,-4.168944161E-1,-1.926143003E-1
8.622698504E1,5.139210662E-1,-4.003074733E-1,-1.528339380E-1
8.623692904E1,5.249694167E-1,-5.064109024E-1,-2.211779487E-1
8.624687304E1,6.026524540E-1,-4.684094824E-1,-2.806511486E-1
8.625681804E1,6.288164417E-1,-5.491439258E-1,-2.589790285E-1
8.626676204E1,6.113085259E-1,-5.510828990E-1,-1.784722245E-1
8.627670604E1,6.524387544E-1,-6.050229884E-1,-2.048630476E-1
8.628665104E1,5.885122786E-1,-4.263455266E-1,-2.876631296E-1
8.629659504E1,7.066575001E-1,-4.536963164E-1,-2.809370774E-1
8.630653904E1,5.918935772E-1,-4.367821853E-1,-2.634620887E-1
8.631648304E1,6.835762741E-1,-5.171171908E-1,-2.129210955E-1
8.632642804E1,5.316232923E-1,-4.241520533E-1,-2.614828062E-1
8.633637204E1,6.649636365E-1,-5.279579651E-1,-2.243950868E-1
8.634631604E1,5.186471878E-1,-4.933810036E-1,-2.899996769E-1
8.635626104E1,5.787388038E-1,-6.102901602E-1,-2.505186921E-1
8.636620504E1,4.527914232E-1,-5.853866129E-1,-3.291619885E-1
8.637614904E1,5.044321680E-1,-6.729107335E-1,-2.574850649E-1
8.638609404E1,4.005215545E-1,-5.762660163E-1,-2.957147455E-1
8.639603804E1,5.108498161E-1,-5.490771214E-1,-1.595196444E-1
8.640598204E1,4.124984063E-1,-4.771553090E-1,-2.148021448E-1
8.641592604E1,5.169782098E-1,-5.070975848E-1,-1.907139552E-1
8.642587104E1,4.584898272E-1,-4.087565903E-1,-2.484037542E-1
8.643581483E1,6.133125494E-1,-4.545077272E-1,-1.798550910E-1
8.644575883E1,4.880844860E-1,-4.758816393E-1,-2.389055371E-1
8.645570383E1,5.858259581E-1,-5.615570164E-1,-1.646774733E-1
8.646564783E1,5.118419424E-1,-5.467163811E-1,-1.963284516E-1
8.647559183E1,5.372394333E-1,-5.140476218E-1,-1.719479012E-1
8.648553583E1,5.321627710E-1,-4.735936238E-1,-2.469998378E-1
8.649548083E1,5.269264797E-1,-4.564409263E-1,-1.515101284E-1
8.650542483E1,5.424206145E-1,-5.350916779E-1,-1.786569965E-1
8.651536883E1,4.856458316E-1,-6.030301476E-1,-8.003025591E-2
8.652531383E1,5.509306156E-1,-6.692942306E-1,-1.809859425E-1
8.653525783E1,4.908178400E-1,-7.007966166E-1,-2.471787626E-1
8.654520183E1,5.611580902E-1,-5.696471144E-1,-2.457292378E-1
8.655514683E1,5.134799668E-1,-4.823941584E-1,-1.818226790E-1
8.656509083E1,5.619501686E-1,-3.935512714E-1,-6.627760470E-2
8.657503483E1,4.569819399E-1,-3.184771155E-1,-1.317026854E-1
8.658497883E1,5.661380906E-1,-4.212907549E-1,-1.004680288E-1
8.659492383E1,4.521131462E-1,-4.718630672E-1,-1.883803314E-1
8.660486783E1,5.656387384E-1,-5.883804604E-1,-2.031158996E-1
8.661481183E1,4.743028180E-1,-5.427381183E-1,-1.554102212E-1
8.662475683E1,6.649857829E-1,-5.155409642E-1,-2.790466726E-2
8.663470083E1,5.006456939E-1,-5.066051396E-1,-2.925361991E-3
8.664464483E1,5.976010444E-1,-5.357947690E-1,-1.399531066E-2
8.665458883E1,4.367723912E-1,-5.164806848E-1,-2.002548569E-1
8.666453383E1,5.577865856E-1,-5.162854243E-1,-2.005823010E-1
8.667447783E1,4.298495802E-1,-5.212205840E-1,-2.618716460E-1
8.668442183E1,5.373405536E-1,-4.744191045E-1,-8.975709915E-2
8.669436683E1,5.049423742E-1,-4.561630739E-1,-1.311080235E-1
8.670431083E1,6.010526924E-1,-4.960857062E-1,-5.371837020E-3
8.671425483E1,6.110725908E-1,-5.666808950E-1,-1.220366532E-1
8.672419983E1,6.856849994E-1,-5.324312313E-1,-1.359670597E-1
8.673414383E1,5.789316158E-1,-5.506917934E-1,-2.680568308E-1
8.674408783E1,6.264756551E-1,-5.847945093E-1,-2.291506273E-1
8.675403183E1,5.648613876E-1,-5.950976321E-1,-2.979109597E-1
8.676397683E1,5.872272799E-1,-5.418340291E-1,-2.609518790E-1
8.677392083E1,5.844983478E-1,-4.298914609E-1,-2.463215607E-1
8.678386483E1,5.843611940E-1,-4.011924860E-1,-2.208662921E-1
8.679380983E1,5.481080185E-1,-4.310951833E-1,-2.295903379E-1
8.680375383E1,5.085798539E-1,-4.356954072E-1,-3.110502380E-1
8.681369783E1,5.884173710E-1,-4.333569229E-1,-4.574896610E-1
8.682364283E1,5.007304054E-1,-4.215697036E-1,-3.778997004E-1
8.683358683E1,6.108866128E-1,-4.773872242E-1,-3.801947325E-1
8.684353083E1,5.136614498E-1,-5.243049172E-1,-3.365019983E-1
8.685347483E1,5.921150040E-1,-5.084878334E-1,-2.521038723E-1
8.686341983E1,4.510049526E-1,-4.500328530E-1,-3.602112883E-1
8.687336383E1,5.758179369E-1,-3.930831287E-1,-2.822468537E-1
8.688330783E1,4.690116725E-1,-4.570779074E-1,-3.343788743E-1
8.689325283E1,5.045832089E-1,-5.322147747E-1,-2.251517165E-1
8.690319683E1,3.901216237E-1,-6.535229744E-1,-3.341759759E-1
8.691314083E1,5.465335095E-1,-5.496391484E-1,-3.053111959E-1
8.692308583E1,4.399094224E-1,-5.457506404E-1,-3.249631029E-1
8.693302983E1,5.586128337E-1,-4.924980740E-1,-1.261776513E-1
8.694297383E1,5.043057586E-1,-5.280431518E-1,-1.579455739E-1
8.695291783E1,5.892668618E-1,-5.070682756E-1,-1.084149796E-1
8.696286283E1,5.405439872E-1,-5.003608614E-1,-2.116043025E-1
8.697280683E1,6.485044554E-1,-4.342846933E-1,-1.649172091E-1
8.698275083E1,5.738527608E-1,-5.266718335E-1,-8.278487921E-2
8.699269583E1,6.244990770E-1,-5.043389415E-1,9.084818959E-2
8.700263983E1,5.755038683E-1,-6.043472695E-1,1.522264123E-2
8.701258383E1,5.605591526E-1,-5.567212960E-1,-2.640017867E-2
8.702252783E1,5.155663265E-1,-5.917540481E-1,-1.301771468E-1
8.703247283E1,5.047349807E-1,-4.897941753E-1,-8.184815526E-2
8.704241683E1,5.106365755E-1,-5.139450397E-1,-7.994722545E-2
8.705236083E1,4.617981453E-1,-4.225705642E-1,-3.729646504E-2
8.706230583E1,5.682755403E-1,-3.948953271E-1,-7.996652126E-3
8.707224983E1,4.717962993E-1,-4.216597873E-1,-1.428884089E-2
8.708219383E1,5.357265028E-1,-5.381251403E-1,1.470282376E-2
8.709213883E1,5.213293787E-1,-5.854931784E-1,-1.844036400E-1
8.710208283E1,6.152855462E-1,-5.884470822E-1,-1.609305775E-1
8.711202683E1,5.890176973E-1,-4.668912528E-1,-1.664749074E-1
8.712197083E1,6.671534188E-1,-4.596659216E-1,3.695030987E-2
8.713191583E1,5.483974922E-1,-3.879739413E-1,2.094180286E-2
8.714185983E1,6.145856345E-1,-4.463001002E-1,1.374563456E-2
8.715180383E1,5.305715244E-1,-4.620262232E-1,-1.154491800E-1
8.716174883E1,6.326481222E-1,-5.183274913E-1,-6.112854660E-2
8.717169283E1,4.878696739E-1,-4.601063631E-1,-1.075308806E-1
8.718163683E1,5.456503972E-1,-5.138897835E-1,-1.142598563E-1
8.719158183E1,4.576290440E-1,-5.873792709E-1,-2.805903375E-1
8.720152583E1,5.696465662E-1,-5.252344417E-1,-2.236700320E-1
8.721146983E1,4.710960953E-1,-4.909206048E-1,-2.229128176E-1
8.722141383E1,5.322337781E-1,-5.195904168E-1,7.709086061E-2
8.723135883E1,4.707598804E-1,-5.409089631E-1,-3.727132201E-2
8.724130283E1,5.008625160E-1,-5.013528416E-1,-9.816481054E-2
8.725124683E1,4.631192140E-1,-4.645202800E-1,-2.776503575E-1
8.726119183E1,4.734011042E-1,-4.104273225E-1,-2.154903620E-1
8.727113583E1,4.362629891E-1,-4.999846662E-1,-1.369020295E-1
8.728107983E1,4.961847069E-1,-4.937366604E-1,2.171655893E-3
8.729102383E1,5.417540685E-1,-5.675913065E-1,7.820592463E-2
8.730096883E1,5.179453392E-1,-5.543797054E-1,5.757519364E-2
8.731091283E1,5.859277362E-1,-5.224187150E-1,-1.246509433E-2
8.732085683E1,5.449881634E-1,-4.471710795E-1,-5.106139541E-2
8.733080183E1,6.242788562E-1,-3.818371789E-1,-7.964726329E-2
8.734074583E1,5.592101634E-1,-2.941127546E-1,-2.499041498E-2
8.735068983E1,6.770460306E-1,-4.047041044E-1,7.078990102E-2
8.736063483E1,5.961428950E-1,-4.011561967E-1,8.618971288E-2
8.737057883E1,7.232046819E-1,-5.402544404E-1,1.497717512E-1
8.738052283E1,6.349134797E-1,-4.959829414E-1,2.910217702E-2
8.739046683E1,7.356903876E-1,-5.278115655E-1,-1.566176713E-2
8.740041183E1,6.111907411E-1,-4.713453694E-1,-9.411678314E-2
8.741035583E1,7.513123937E-1,-5.060203815E-1,-7.255459070E-2
8.742029983E1,6.108868320E-1,-4.727620766E-1,-1.197328502E-1
8.743024483E1,6.525258049E-1,-4.938626679E-1,-4.684672236E-2
8.744018967E1,4.989496725E-1,-4.764273307E-1,-1.822074258E-1
8.745013367E1,5.781803216E-1,-4.937265740E-1,-1.748773563E-1
8.746007767E1,4.284275008E-1,-4.717135612E-1,-3.060485297E-1
8.747002267E1,5.995533567E-1,-4.588287465E-1,-1.641412836E-1
8.747996667E1,4.488611441E-1,-3.790698744E-1,-1.725408089E-1
8.748991067E1,4.724172736E-1,-4.844373218E-1,-1.250742817E-1
8.749985567E1,3.155488665E-1,-5.495025428E-1,-1.159871238E-1
8.750979967E1,4.234959226E-1,-5.635109001E-1,-1.189797288E-1
8.751974367E1,3.526029644E-1,-4.648886180E-1,-5.112220645E-3
8.752968867E1,4.417843686E-1,-3.929962976E-1,2.963602781E-2
8.753963267E1,4.815597973E-1,-4.409664163E-1,-6.379487693E-2
8.754957667E1,5.234082832E-1,-3.668864332E-1,-3.471842766E-2
8.755952067E1,5.419101160E-1,-4.926488956E-1,1.522848845E-2
8.756946567E1,5.469805656E-1,-6.101030859E-1,9.799582601E-2
8.757940967E1,5.172608861E-1,-6.668913905E-1,3.320049047E-3
8.758935367E1,4.795095077E-1,-4.088017966E-1,-5.982988000E-2
8.759929867E1,6.851568496E-1,-5.012885222E-1,-1.031279272E-1
8.760924267E1,4.978058475E-1,-5.315747238E-1,-7.484319091E-2
8.761918667E1,5.591390466E-1,-4.646768757E-1,1.376200676E-2
8.762913167E1,5.079562849E-1,-3.303509467E-1,-8.338655770E-2
8.763907567E1,7.048391622E-1,-3.633662266E-1,5.626834095E-2
8.764901967E1,4.699481406E-1,-5.102417788E-1,8.853912413E-2
8.765896367E1,5.463683987E-1,-4.810289432E-1,1.039266568E-1
8.766890867E1,5.012024219E-1,-4.054001789E-1,-1.659749705E-1
8.767885267E1,5.569616166E-1,-4.851537884E-1,-1.863390684E-1
8.768879667E1,3.390575970E-1,-6.142950279E-1,-1.458266348E-1
8.769874167E1,5.182628430E-1,-5.999805323E-1,-1.471703249E-1
8.770868567E1,4.136838562E-1,-4.338052947E-1,-2.117118913E-1
8.771862967E1,5.436770715E-1,-2.927392802E-1,8.793042898E-3
8.772857367E1,3.928454760E-1,-2.972050181E-1,-4.258527160E-3
8.773851867E1,5.393985542E-1,-3.349864000E-1,2.701472104E-2
8.774846267E1,4.837880981E-1,-5.171653572E-1,-1.369610864E-1
8.775840667E1,6.808226010E-1,-5.223554555E-1,-1.447700429E-1
8.776835167E1,6.898781839E-1,-5.239278814E-1,-1.096113199E-1
8.777829567E1,5.740441109E-1,-6.021870522E-1,1.131728590E-2
8.778823967E1,6.484843556E-1,-4.216044945E-1,2.865837336E-2
8.779818467E1,7.137020794E-1,-3.871222578E-1,-4.978085518E-2
8.780812867E1,6.944735107E-1,-3.323954988E-1,-6.101569533E-3
8.781807267E1,5.602617851E-1,-4.508965233E-1,1.220313907E-3
8.782801667E1,5.884695208E-1,-5.181366894E-1,-1.609545511E-1
8.783796167E1,5.764249510E-1,-5.354869131E-1,-2.778860003E-1
8.784790567E1,5.846688672E-1,-5.014899953E-1,-1.857251108E-1
8.785784967E1,4.622436666E-1,-5.091604459E-1,2.371045947E-2
8.786779467E1,4.442794852E-1,-4.814387965E-1,3.058736980E-2
8.787773867E1,3.323264285E-1,-4.574038531E-1,-1.155129147E-1
8.788768267E1,4.815464218E-1,-3.887042586E-1,-3.144889855E-1
8.789762667E1,4.250984982E-1,-4.400709883E-1,-2.022592825E-1
8.790757167E1,5.202374112E-1,-5.131282203E-1,-1.015673053E-1
8.791751567E1,4.254661785E-1,-5.622972374E-1,-1.442660129E-1
8.792745967E1,6.611318830E-1,-4.857001011E-1,-8.873792946E-2
8.793740467E1,5.923696502E-1,-4.150862378E-1,-9.443136334E-2
8.794734867E1,6.897246945E-1,-3.481194656E-1,1.000177932E-1
8.795729267E1,5.657129250E-1,-4.143686748E-1,-8.308484137E-2
8.796723767E1,6.881178796E-1,-4.309228001E-1,-1.196270156E-1
8.797718167E1,6.013352591E-1,-5.424641397E-1,-2.111353558E-1
8.798712567E1,6.813182987E-1,-5.193734851E-1,-9.766721249E-2
8.799706967E1,5.785843277E-1,-5.227189330E-1,-3.751982868E-2
8.800701467E1,6.365562549E-1,-3.810353429E-1,8.030858338E-2
8.801695867E1,5.136452238E-1,-4.100293464E-1,-7.193244696E-2
8.802690267E1,5.253657483E-1,-4.184579251E-1,-1.603902948E-1
8.803684767E1,3.958036555E-1,-5.245456763E-1,-2.313772470E-1
8.804679167E1,4.540818306E-1,-4.803846897E-1,-2.487440622E-1
8.805673567E1,3.813342818E-1,-5.205900714E-1,-2.388885802E-1
8.806668067E1,4.147416175E-1,-3.882479930E-1,-1.083465672E-1
8.807662467E1,4.166000088E-1,-4.544431520E-1,-1.610451829E-1
8.808656867E1,3.902819835E-1,-4.150796597E-1,-1.105766952E-1
8.809651267E1,4.105969649E-1,-5.142403607E-1,-2.080339926E-1
8.810645767E1,4.234082144E-1,-4.181025605E-1,-1.731465805E-1
8.811640167E1,5.513325021E-1,-5.032539175E-1,-1.106076854E-1
8.812634567E1,5.258031931E-1,-4.646150049E-1,-6.435562491E-2
8.813629067E1,6.376262223E-1,-5.404529168E-1,1.931101441E-2
8.814623467E1,5.929127835E-1,-3.819259835E-1,-9.322215915E-2
8.815617867E1,6.299924630E-1,-4.096638954E-1,-3.079026818E-2
8.816612267E1,5.792709370E-1,-3.759141321E-1,-1.268319547E-2
8.817606767E1,7.026304496E-1,-4.712919039E-1,4.989312172E-2
8.818601167E1,5.725643634E-1,-4.735211914E-1,-5.566666245E-2
8.819595567E1,6.584111005E-1,-4.730027261E-1,-9.711055756E-3
8.820590067E1,5.226444541E-1,-3.822413311E-1,-1.546266943E-1
8.821584467E1,6.893126120E-1,-3.848901198E-1,-6.164777935E-2
8.822578867E1,5.588604268E-1,-3.969965971E-1,-5.897560179E-2
8.823573367E1,6.525013196E-1,-4.040923029E-1,9.148085833E-2
8.824567767E1,4.464933141E-1,-3.923494128E-1,-5.313014030E-2
8.825562167E1,5.150199042E-1,-4.716568067E-1,-1.256040394E-2
8.826556567E1,4.295903293E-1,-5.085277406E-1,-1.922348160E-1
8.827551067E1,5.241397333E-1,-5.076855588E-1,-1.277072829E-1
8.828545467E1,4.273962347E-1,-4.355491171E-1,-1.897006327E-1
8.829539867E1,5.400724092E-1,-3.381894682E-1,-3.698539317E-2
8.830534367E1,5.642085095E-1,-3.671972492E-1,2.272052586E-2
8.831528767E1,5.867293529E-1,-4.445973545E-1,1.549050218E-1
8.832523167E1,5.962772348E-1,-5.013079276E-1,-1.337375164E-2
8.833517667E1,5.734201399E-1,-4.377623979E-1,-1.433018070E-1
8.834512067E1,5.696794203E-1,-5.047765325E-1,-1.638424909E-1
8.835506467E1,5.562341133E-1,-4.207866152E-1,-5.382128119E-2
8.836500867E1,6.421605188E-1,-4.987393189E-1,-1.940924764E-2
8.837495367E1,5.617152567E-1,-3.935492249E-1,-1.803690612E-2
8.838489767E1,5.812924656E-1,-4.164968055E-1,-1.025192320E-2
8.839484167E1,4.957282586E-1,-3.906998402E-1,-7.297266662E-2
8.840478667E1,5.153742454E-1,-4.973063491E-1,-9.619137526E-2
8.841473067E1,3.833018699E-1,-4.489097491E-1,-2.208926046E-1
8.842467467E1,4.803207723E-1,-4.885039872E-1,-2.258212227E-1
8.843461867E1,3.365516265E-1,-4.610101599E-1,-2.425793427E-1
8.844456304E1,4.496346942E-1,-5.717245205E-1,-1.229599285E-1
8.845450704E1,3.215129168E-1,-5.129181225E-1,-1.187774152E-1
8.846445104E1,5.202049957E-1,-5.046910901E-1,-1.229599285E-1
8.847439604E1,3.565485559E-1,-3.884046984E-1,-1.737026507E-1
8.848434004E1,5.075628038E-1,-4.709271473E-1,-1.260811722E-1
8.849428404E1,4.154609347E-1,-4.518627026E-1,-2.055676371E-1
8.850422904E1,5.580086336E-1,-4.838241681E-1,-8.983428240E-2
8.851417304E1,5.231265570E-1,-4.730916038E-1,-1.872869021E-1
8.852411704E1,6.421227311E-1,-4.996615344E-1,-8.443554819E-2
8.853406104E1,5.766772583E-1,-4.380919250E-1,-1.098814613E-1
8.854400604E1,6.418715201E-1,-4.377295073E-1,-4.145266593E-2
8.855395004E1,6.368727355E-1,-4.004059258E-1,-1.441432214E-1
8.856389404E1,7.125021576E-1,-4.118857278E-1,-8.528865695E-2
8.857383904E1,6.100926340E-1,-4.282971079E-1,-6.525024891E-2
8.858378304E1,6.649392244E-1,-4.151998930E-1,-8.677151084E-2
8.859372704E1,6.079364366E-1,-4.567507191E-1,-1.227248704E-1
8.860367204E1,6.006072807E-1,-4.566352000E-1,-7.076417327E-2
8.861361604E1,6.003506245E-1,-4.279038461E-1,-6.838201761E-2
8.862356004E1,5.171187622E-1,-4.430302276E-1,-3.947279871E-2
8.863350404E1,5.278277550E-1,-4.786907513E-1,-6.598465919E-2
8.864344904E1,4.610567183E-1,-4.400359415E-1,-1.003984469E-1
8.865339304E1,5.492780463E-1,-4.664720075E-1,-1.114906150E-1
8.866333704E1,3.995645846E-1,-4.197399636E-1,-7.524430990E-2
8.867328204E1,5.010312447E-1,-4.280413288E-1,-1.151901484E-4
8.868322604E1,3.842454277E-1,-3.997726724E-1,-4.232916355E-2
8.869317004E1,5.068188918E-1,-4.509626700E-1,6.856269658E-2
8.870311504E1,4.208432236E-1,-4.338470658E-1,-6.706171632E-2
8.871305904E1,5.394983954E-1,-4.684026119E-1,-2.007875383E-2
8.872300304E1,4.072343773E-1,-4.242330372E-1,-2.353211939E-2
8.873294704E1,5.377562540E-1,-4.354574620E-1,1.080436814E-1
8.874289204E1,4.453372100E-1,-3.941733786E-1,-7.975017428E-3
8.875283604E1,5.823615925E-1,-4.029993852E-1,8.692704678E-2
8.876278004E1,4.286272929E-1,-3.666244048E-1,8.959747016E-2
8.877272504E1,5.887752571E-1,-4.112747668E-1,1.112988263E-1
8.878266904E1,4.579813387E-1,-4.136846602E-1,1.098048627E-2
8.879261304E1,5.895720134E-1,-3.929433437E-1,4.570943892E-2
8.880255804E1,4.910107251E-1,-4.208753102E-1,5.660806417E-2
8.881250204E1,6.117799942E-1,-4.476729168E-1,1.546465749E-1
8.882244604E1,5.300010919E-1,-4.369241995E-1,8.575643420E-2
8.883239004E1,6.176130304E-1,-4.875530837E-1,5.250682712E-2
8.884233504E1,5.781966938E-1,-4.812942606E-1,-4.873244941E-2
8.885227904E1,5.350602125E-1,-4.708544591E-1,-4.884179235E-3
8.886222304E1,5.082152800E-1,-4.401445170E-1,-2.826427102E-2
8.887216804E1,5.231966140E-1,-3.712361404E-1,1.111555696E-2
8.888211204E1,5.531547868E-1,-3.831430449E-1,2.156043828E-2
8.889205604E1,4.967578071E-1,-4.401609989E-1,9.819697022E-2
8.890200104E1,5.456898659E-1,-4.904066711E-1,-3.408926725E-4
8.891194504E1,4.565348472E-1,-5.597939347E-1,-1.379293853E-1
8.892188904E1,4.879383787E-1,-5.378705671E-1,-1.195451546E-1
8.893183304E1,4.598499261E-1,-5.141572937E-1,-1.927604806E-1
8.894177804E1,5.356033092E-1,-4.193137016E-1,-6.089348853E-2
8.895172204E1,4.444282603E-1,-3.585707423E-1,-2.422150612E-2
8.896166604E1,5.348212076E-1,-3.725665646E-1,1.483380139E-2
8.897161104E1,4.252736223E-1,-4.449860481E-1,-1.757462525E-1
8.898155504E1,5.825004638E-1,-4.262676856E-1,-1.721917301E-1
8.899149904E1,4.846686888E-1,-4.838506268E-1,-1.909449202E-1
8.900144404E1,6.744835614E-1,-4.056678352E-1,-1.095136714E-1
8.901138804E1,5.167336500E-1,-4.934312531E-1,-1.096838254E-1
8.902133204E1,6.836145003E-1,-3.861358326E-1,-1.196983516E-1
8.903127604E1,5.571023883E-1,-4.553733709E-1,-2.004051304E-1
8.904122104E1,6.449839930E-1,-3.958632240E-1,-1.210782945E-1
8.905116504E1,5.279755799E-1,-4.522187981E-1,-1.950824100E-1
8.906110904E1,6.051548796E-1,-4.390124230E-1,-1.468902433E-1
8.907105404E1,5.146023764E-1,-4.893091122E-1,-2.241594440E-1
8.908099804E1,5.416425328E-1,-4.868332915E-1,-9.062190235E-2
8.909094204E1,5.002002092E-1,-4.544402284E-1,-1.231271589E-1
8.910088704E1,4.834814482E-1,-3.915507928E-1,-8.061029971E-2
8.911083104E1,4.297728355E-1,-4.117905278E-1,-1.125378513E-1
8.912077504E1,4.607061412E-1,-4.711671024E-1,-1.511657274E-1
8.913071904E1,4.369653493E-1,-4.781266412E-1,-1.633337831E-1
8.914066404E1,4.130530147E-1,-3.876662316E-1,-1.446191847E-1
8.915060804E1,4.760096202E-1,-4.150175330E-1,-5.828036785E-2
8.916055204E1,4.840978543E-1,-3.993883641E-1,4.599419832E-3
8.917049704E1,5.537481330E-1,-4.411497265E-1,2.731234431E-2
8.918044104E1,4.973309804E-1,-4.138969507E-1,-7.277444601E-3
8.919038504E1,6.108781343E-1,-4.211163617E-1,-1.230236632E-1
8.920033004E1,5.273195223E-1,-4.088247835E-1,-7.079574823E-2
8.921027404E1,6.529935821E-1,-4.211227205E-1,-2.681299210E-2
8.922021804E1,5.787797709E-1,-4.222228376E-1,-9.163931787E-2
8.923016204E1,6.658638885E-1,-3.873023521E-1,-7.673885822E-3
8.924010704E1,5.436557292E-1,-3.887292189E-1,-1.055866814E-1
8.925005104E1,6.454135441E-1,-4.082645836E-1,-1.505014837E-2
8.925999504E1,5.395366216E-1,-4.223357985E-1,-7.315100670E-2
8.926994004E1,6.410200194E-1,-4.403695983E-1,-3.559200168E-2
8.927988404E1,5.488552561E-1,-4.462984191E-1,-1.266249633E-1
8.928982804E1,5.654514813E-1,-4.079134949E-1,-4.759282708E-2
8.929977304E1,4.594288170E-1,-4.497421368E-1,-5.719863296E-2
8.930971704E1,5.818368779E-1,-4.106595301E-1,-6.079057753E-2
8.931966104E1,4.628487072E-1,-4.873850128E-1,-1.787797880E-1
8.932960504E1,5.348533673E-1,-4.238402140E-1,-7.144771278E-2
8.933955004E1,4.296865891E-1,-4.592481745E-1,-1.747545648E-1
8.934949404E1,5.152486765E-1,-4.013389222E-1,-4.945691943E-2
8.935943804E1,4.597892247E-1,-4.435405433E-1,-5.562163889E-2
8.936938304E1,5.263683265E-1,-4.077718095E-1,-4.751915216E-2
8.937932704E1,4.924676319E-1,-4.704664232E-1,-1.978253388E-1
8.938927104E1,4.530491758E-1,-4.188054689E-1,-1.162344611E-1
8.939921604E1,5.073871681E-1,-4.889989905E-1,-1.578642976E-1
8.940916004E1,5.031053252E-1,-4.103160062E-1,-1.371984833E-1
8.941910404E1,5.340465977E-1,-4.841466055E-1,-1.286814290E-1
8.942904804E1,4.965635334E-1,-4.213587287E-1,-7.956832588E-2
8.943899317E1,5.589058889E-1,-4.409162033E-1,-8.855900466E-2
8.944893717E1,5.158516340E-1,-3.633141133E-1,-3.301454902E-2
8.945888117E1,6.114686665E-1,-4.487314456E-1,-1.715982378E-2
8.946882617E1,5.607861342E-1,-4.365249078E-1,-9.874193072E-2
8.947877017E1,6.117966222E-1,-4.691624210E-1,-5.203554153E-2
8.948871417E1,4.876055625E-1,-4.266661733E-1,-6.865742147E-2
8.949865917E1,6.437925497E-1,-5.136663834E-1,-6.911467373E-2
8.950860317E1,5.122811780E-1,-4.750655507E-1,-1.397969860E-1
8.951854717E1,6.391475947E-1,-4.760594312E-1,-5.192970693E-2
8.952849117E1,5.286298102E-1,-3.771124825E-1,-6.660797238E-2
8.953843617E1,6.656536080E-1,-3.789744186E-1,8.951093137E-2
8.954838017E1,5.573123033E-1,-3.482781810E-1,6.943744004E-2
8.955832417E1,6.593604691E-1,-3.947103358E-1,6.210035384E-2
8.956826917E1,4.844375045E-1,-4.135631843E-1,-7.384039342E-2
8.957821317E1,5.267484320E-1,-4.357440487E-1,-7.443037748E-2
8.958815717E1,4.170908095E-1,-4.595206182E-1,-1.505032378E-1
8.959810217E1,5.159390134E-1,-4.492685854E-1,-6.741664231E-2
8.960804617E1,4.195411583E-1,-4.445523674E-1,-5.441711247E-2
8.961799017E1,4.215640391E-1,-3.994768398E-1,5.232556343E-2
8.962793417E1,4.056054161E-1,-4.387563880E-1,-9.139139593E-2
8.963787917E1,4.295096377E-1,-4.276156149E-1,-5.696006656E-2
8.964782317E1,4.612693012E-1,-5.499764597E-1,-9.457286596E-2
8.965776717E1,4.739762144E-1,-4.830193354E-1,-8.587805629E-2
8.966771217E1,4.944338313E-1,-4.694509811E-1,-5.670337379E-2
8.967765617E1,4.595108972E-1,-4.027657890E-1,-1.732413054E-2
8.968760017E1,5.294426828E-1,-4.685285829E-1,-7.155822515E-3
8.969754417E1,5.160332266E-1,-3.810325655E-1,-6.209333718E-2
8.970748917E1,5.835565075E-1,-3.921466972E-1,-3.276077986E-2
8.971743317E1,5.349447300E-1,-3.515921636E-1,-3.441729605E-2
8.972737717E1,6.520819281E-1,-4.746516409E-1,1.975774169E-2
8.973732217E1,5.473952794E-1,-3.998575666E-1,4.295072258E-2
8.974726617E1,6.640201883E-1,-4.253250778E-1,4.774602413E-2
8.975721017E1,5.480760415E-1,-3.726543825E-1,-3.173985600E-2
8.976715517E1,6.487210947E-1,-4.838361914E-1,6.719971061E-2
8.977709917E1,5.171193104E-1,-4.547524332E-1,1.916717291E-3
